Imagen|Tipos de Daño|Piezas del Vehículo|Sugerencia
315.jpg|['Abolladura', 'Abolladura']|['Puerta delantera izquierda', 'Puerta trasera izquierda']|['Reparar', 'Reparar']
316.jpg|['Abolladura', 'Abolladura']|['Puerta delantera izquierda', 'Puerta trasera izquierda']|['Reparar', 'Reparar']
317.jpg|['Abolladura', 'Deformación', 'Desprendimiento']|['Guardabarros delantero izquierdo ', 'Puerta delantera izquierda', 'Luz indicadora delantera izquierda']|['Reparar', 'Reemplazar', 'Reemplazar']
318.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
319.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
32.jpg|['Rayón', 'Rayón', 'Rotura']|['Puerta delantera izquierda', 'Guardabarros delantero izquierdo ', 'Luz indicadora delantera izquierda']|['Reparar', 'Reparar', 'Reemplazar']
320.jpg|['Rotura', 'Desprendimiento', 'Abolladura']|['Faros izquierdo', 'Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reemplazar', 'Reparar', 'Reparar']
321.jpg|['Rotura', 'Rotura', 'Abolladura', 'Desprendimiento']|['Ventana trasera izquierda', 'Ventanilla trasera izquierda      ', 'Puerta delantera izquierda', 'Rueda ']|['Reemplazar', 'Reemplazar', 'Reparar', 'Reemplazar']
322.jpg|['Rotura', 'Rayón']|['Rueda ', 'Parachoques delantero']|['Reparar', 'Reparar']
323.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
324.jpg|['Abolladura']|['Guardabarros trasero izquierdo']|['Reparar']
325.jpg|['Deformación', 'Rotura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reparar', 'Reparar']
326.jpg|['Rotura', 'Rayón']|['Luz trasera derecho', 'Guardabarros trasero derecho']|['Reemplazar', 'Reparar']
327.jpg|['Abolladura', 'Abolladura', 'Abolladura']|['Puerta delantera derecha', 'Marco de las puertas', 'Guardabarros trasero derecho']|['Reparar', 'Reparar', 'Reparar']
328.jpg|['Rotura']|['Ventana trasera derecha']|['Reemplazar']
329.jpg|['Deformación', 'Desprendimiento']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reemplazar', 'Reparar']
33.jpg|['Rayón']|['Guardabarros delantero izquierdo ']|['Reparar']
330.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
331.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
332.jpg|['Abolladura', 'Abolladura']|['Puerta delantera izquierda', 'Marco de las puertas']|['Reparar', 'Reparar']
333.jpg|['Abolladura', 'Abolladura']|['Parachoques trasero', 'Maletero']|['Reparar', 'Reparar']
334.jpg|['Rotura', 'Abolladura']|['Faros derecho', 'Parachoques delantero']|['Reemplazar', 'Reparar']
335.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
336.jpg|['Rotura']|['Parachoques trasero']|['Reemplazar']
337.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
338.jpg|['Deformación', 'Abolladura']|['Puerta delantera derecha', 'Marco de las puertas']|['Reparar', 'Reparar']
339.jpg|['Deformación', 'Rotura', 'Abolladura']|['Parachoques trasero', 'Luz trasera derecho', 'Guardabarros trasero derecho']|['Reemplazar', 'Reemplazar', 'Reparar']
34.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
340.jpg|['Rotura']|['Luz trasera derecho']|['Reemplazar']
341.jpg|['Abolladura']|['Guardabarros delantero izquierdo ']|['Reparar']
342.jpg|['Rotura']|['Rueda ']|['Reparar']
343.jpg|['Abolladura']|['Guardabarros trasero izquierdo']|['Reparar']
344.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
345.jpg|['Abolladura', 'Abolladura']|['Puerta trasera izquierda', 'Marco de las puertas']|['Reparar', 'Reparar']
346.jpg|['Rotura', 'Abolladura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reemplazar', 'Reparar']
347.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
348.jpg|['Abolladura']|['Guardabarros delantero izquierdo ']|['Reemplazar']
349.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
35.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
350.jpg|['Rayón', 'Rayón']|['Puerta delantera derecha', 'Marco de las puertas']|['Reparar', 'Reparar']
351.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
352.jpg|['Abolladura']|['Guardabarros trasero derecho']|['Reparar']
353.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
354.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
355.jpg|['Abolladura', 'Abolladura']|['Puerta delantera derecha', 'Puerta trasera derecha']|['Reparar', 'Reparar']
356.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
357.jpg|['Deformación']|['Puerta delantera izquierda']|['Reemplazar']
358.jpg|['Abolladura', 'Rotura']|['Parachoques trasero', 'Luz indicadora trasera izquierda']|['Reparar', 'Reemplazar']
359.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
36.jpg|['Rotura']|['Rueda ']|['Reparar']
360.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
361.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
362.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
363.jpg|['Deformación', 'Abolladura', 'Desprendimiento']|['Parachoques delantero', 'Guardabarros delantero izquierdo ', 'Rueda ']|['Reemplazar', 'Reparar', 'Reemplazar']
364.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
365.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
366.jpg|['Deformación', 'Abolladura', 'Abolladura']|['Puerta delantera derecha', 'Puerta trasera derecha', 'Guardabarros delantero derecho ']|['Reemplazar', 'Reparar', 'Reparar']
367.jpg|['Abolladura']|['Puerta delantera izquierda']|['Reparar']
368.jpg|['Rotura', 'Abolladura', 'Abolladura', 'Rayón']|['Faros derecho', 'Guardabarros delantero derecho ', 'Capó ', 'Parachoques delantero']|['Reemplazar', 'Reparar', 'Reparar', 'Reparar']
369.jpg|['Abolladura', 'Rotura', 'Abolladura']|['Parachoques delantero', 'Faros izquierdo', 'Capó ']|['Reparar', 'Reemplazar', 'Reparar']
37.jpg|['Rotura']|['Parachoques delantero']|['Reparar']
370.jpg|['Rayón', 'Fractura']|['Maletero', 'Parachoques trasero']|['Reparar', 'Reparar']
371.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
372.jpg|['Rotura']|['Rueda ']|['Reparar']
373.jpg|['Rayón']|['Guardabarros trasero izquierdo']|['Reparar']
374.jpg|['Abolladura', 'Rotura', 'Abolladura']|['Parachoques trasero', 'Luz trasera izquierdo', 'Guardabarros trasero izquierdo']|['Reparar', 'Reemplazar', 'Reparar']
375.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
376.jpg|['Fractura', 'Abolladura']|['Parachoques delantero', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar']
377.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
378.jpg|['Rayón', 'Rayón']|['Guardabarros trasero derecho', 'Puerta trasera derecha']|['Reparar', 'Reparar']
379.jpg|['Rotura', 'Abolladura', 'Abolladura']|['Faros derecho', 'Parachoques delantero', 'Guardabarros delantero derecho ']|['Reemplazar', 'Reparar', 'Reparar']
38.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
380.jpg|['Abolladura', 'Rotura', 'Abolladura', 'Abolladura']|['Parachoques delantero', 'Faros izquierdo', 'Guardabarros delantero izquierdo ', 'Capó ']|['Reparar', 'Reemplazar', 'Reparar', 'Reparar']
381.jpg|['Rayón', 'Rayón', 'Rayón']|['Puerta trasera derecha', 'Puerta delantera derecha', 'Guardabarros trasero derecho']|['Reparar', 'Reparar', 'Reparar']
382.jpg|['Rotura']|['Rueda ']|['Reparar']
383.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
384.jpg|['Rotura']|['Parachoques delantero']|['Reemplazar']
385.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
386.jpg|['Rotura']|['Faros izquierdo']|['Reemplazar']
387.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
388.jpg|['Rotura', 'Rayón']|['Luz trasera derecho', 'Parachoques trasero']|['Reemplazar', 'Reparar']
389.jpg|['Rayón']|['Guardabarros trasero izquierdo']|['Reparar']
39.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
390.jpg|['Abolladura']|['Capó ']|['Reparar']
391.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
392.jpg|['Abolladura', 'Abolladura']|['Guardabarros delantero izquierdo ', 'Puerta delantera izquierda']|['Reparar', 'Reparar']
393.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
394.jpg|['Rayón', 'Rotura']|['Parachoques trasero', 'Manija izquierda']|['Reparar', 'Reemplazar']
395.jpg|['Abolladura', 'Desprendimiento']|['Parachoques delantero', 'Antiniebla delantero derecho']|['Reparar', 'Reemplazar']
396.jpg|['Deformación', 'Deformación']|['Parachoques trasero', 'Maletero']|['Reparar', 'Reparar']
397.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
398.jpg|['Rotura', 'Abolladura', 'Abolladura', 'Abolladura']|['Faros izquierdo', 'Parachoques delantero', 'Capó ', 'Guardabarros delantero izquierdo ']|['Reemplazar', 'Reparar', 'Reparar', 'Reparar']
399.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
4.jpg|['Rotura']|['Rueda ']|['Reparar']
40.jpg|['Deformación']|['Marco de las puertas']|['Reparar']
400.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
401.jpg|['Rotura']|['Rueda ']|['Reparar']
402.jpg|['Abolladura']|['Parabrisas trasero']|['Reparar']
403.jpg|['Abolladura', 'Abolladura']|['Guardabarros trasero izquierdo', 'Puerta trasera izquierda']|['Reparar', 'Reparar']
404.jpg|['Abolladura', 'Abolladura']|['Guardabarros trasero izquierdo', 'Puerta trasera izquierda']|['Reparar', 'Reparar']
405.jpg|['Abolladura', 'Rayón']|['Guardabarros trasero derecho', 'Puerta trasera derecha']|['Reparar', 'Reparar']
406.jpg|['Rotura', 'Abolladura']|['Luz trasera derecho', 'Parachoques trasero']|['Reemplazar', 'Reparar']
407.jpg|['Rotura', 'Abolladura']|['Parachoques trasero', 'Maletero']|['Reparar', 'Reparar']
408.jpg|['Rotura']|['Rueda ']|['Reparar']
409.jpg|['Rotura', 'Rotura', 'Deformación']|['Parachoques delantero', 'Faros derecho', 'Guardabarros delantero derecho ']|['Reparar', 'Reemplazar', 'Reemplazar']
41.jpg|['Rotura', 'Abolladura']|['Faros derecho', 'Capó ']|['Reemplazar', 'Reparar']
410.jpg|['Rayón', 'Desprendimiento']|['Parachoques delantero', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar']
411.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
412.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
413.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
414.jpg|['Abolladura', 'Abolladura']|['Puerta trasera izquierda', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar']
415.jpg|['Rotura', 'Rotura', 'Deformación']|['Faros derecho', 'Parachoques delantero', 'Guardabarros delantero derecho ']|['Reemplazar', 'Reparar', 'Reemplazar']
416.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
417.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
418.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
419.jpg|['Abolladura', 'Abolladura', 'Abolladura']|['Guardabarros trasero izquierdo', 'Puerta trasera izquierda', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar']
42.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
420.jpg|['Rotura', 'Rayón']|['Luz trasera derecho', 'Parachoques trasero']|['Reemplazar', 'Reparar']
421.jpg|['Rotura']|['Parachoques trasero']|['Reparar']
422.jpg|['Abolladura', 'Abolladura']|['Puerta trasera derecha', 'Guardabarros trasero derecho']|['Reparar', 'Reparar']
423.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
424.jpg|['Rotura']|['Rueda ']|['Reparar']
425.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
426.jpg|['Rayón', 'Abolladura']|['Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
427.jpg|['Rayón']|['Guardabarros delantero izquierdo ']|['Reparar']
428.jpg|['Desprendimiento']|['Parachoques delantero']|['Reparar']
429.jpg|['Rotura']|['Rueda ']|['Reparar']
43.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
430.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
431.jpg|['Rayón']|['Puerta delantera izquierda']|['Reparar']
432.jpg|['Deformación', 'Deformación']|['Puerta trasera izquierda', 'Guardabarros trasero izquierdo']|['Reemplazar', 'Reparar']
433.jpg|['Rotura']|['Ventana trasera derecha']|['Reemplazar']
434.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
435.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
436.jpg|['Rotura', 'Abolladura', 'Rotura']|['Parabrisas delantero', 'Capó ', 'Espejo lateral derecho']|['Reemplazar', 'Reparar', 'Reemplazar']
437.jpg|['Deformación']|['Guardabarros delantero derecho ']|['Reparar']
438.jpg|['Abolladura', 'Rayón']|['Guardabarros trasero derecho', 'Puerta trasera derecha']|['Reparar', 'Reparar']
439.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
44.jpg|['Abolladura', 'Abolladura']|['Parachoques trasero', 'Guardabarros trasero derecho']|['Reparar', 'Reparar']
440.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
441.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Abolladura']|['Guardabarros trasero derecho', 'Puerta trasera derecha', 'Puerta delantera derecha', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar', 'Reparar']
442.jpg|['Desprendimiento', 'Rotura', 'Abolladura']|['Parachoques delantero', 'Faros derecho', 'Capó ']|['Reparar', 'Reemplazar', 'Reparar']
443.jpg|['Rotura', 'Rayón']|['Rueda ', 'Parachoques delantero']|['Reparar', 'Reparar']
444.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
445.jpg|['Rotura']|['Faros izquierdo']|['Reemplazar']
446.jpg|['Abolladura', 'Rayón']|['Puerta trasera derecha', 'Guardabarros trasero derecho']|['Reparar', 'Reparar']
447.jpg|['Rotura']|['Ventana trasera izquierda']|['Reemplazar']
448.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
449.jpg|['Rotura']|['Ventana trasera derecha']|['Reparar']
45.jpg|['Abolladura']|['Puerta trasera izquierda']|['Reparar']
450.jpg|['Abolladura', 'Abolladura']|['Puerta delantera derecha', 'Puerta trasera derecha']|['Reparar', 'Reparar']
451.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
452.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
453.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
454.jpg|['Abolladura', 'Rotura', 'Abolladura']|['Guardabarros delantero izquierdo ', 'Faros izquierdo', 'Capó ']|['Reparar', 'Reemplazar', 'Reparar']
455.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
456.jpg|['Rayón', 'Rayón']|['Guardabarros delantero izquierdo ', 'Puerta delantera izquierda']|['Reparar', 'Reparar']
457.jpg|['Rotura', 'Abolladura', 'Abolladura']|['Rueda ', 'Guardabarros delantero derecho ', 'Puerta delantera derecha']|['Reparar', 'Reparar', 'Reparar']
458.jpg|['Abolladura', 'Abolladura', 'Abolladura']|['Guardabarros trasero izquierdo', 'Puerta trasera izquierda', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar']
459.jpg|['Abolladura', 'Abolladura']|['Guardabarros trasero izquierdo', 'Puerta trasera izquierda']|['Reparar', 'Reparar']
46.jpg|['Rayón', 'Abolladura']|['Parachoques delantero', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar']
460.jpg|['Abolladura', 'Deformación', 'Rotura']|['Guardabarros delantero derecho ', 'Puerta delantera derecha', 'Faros derecho']|['Reparar', 'Reemplazar', 'Reemplazar']
461.jpg|['Rotura', 'Abolladura', 'Rotura', 'Abolladura']|['Faros izquierdo', 'Parachoques delantero', 'Rejilla, parrilla', 'Capó ']|['Reemplazar', 'Reparar', 'Reemplazar', 'Reparar']
462.jpg|['Rotura']|['Faros derecho']|['Reemplazar']
463.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
464.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
465.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
466.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
467.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
468.jpg|['Rotura']|['Rueda ']|['Reparar']
469.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
47.jpg|['Rotura']|['Rueda ']|['Reparar']
470.jpg|['Abolladura']|['Puerta delantera derecha']|['Reparar']
471.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
472.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
473.jpg|['Abolladura', 'Abolladura', 'Abolladura']|['Puerta trasera derecha', 'Guardabarros trasero derecho', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar']
474.jpg|['Abolladura', 'Rayón']|['Guardabarros trasero izquierdo', 'Parachoques trasero']|['Reparar', 'Reparar']
475.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
476.jpg|['Abolladura', 'Rayón']|['Guardabarros trasero izquierdo', 'Parachoques trasero']|['Reparar', 'Reparar']
477.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
478.jpg|['Abolladura', 'Abolladura', 'Rotura', 'Rotura']|['Parachoques delantero', 'Guardabarros delantero izquierdo ', 'Antiniebla delantero izquierdo', 'Faros izquierdo']|['Reparar', 'Reparar', 'Reemplazar', 'Reemplazar']
479.jpg|['Rayón']|['Puerta trasera derecha']|['Reparar']
48.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
480.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
481.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
482.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
483.jpg|['Abolladura', 'Abolladura']|['Puerta delantera izquierda', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
484.jpg|['Rayón']|['Puerta trasera izquierda']|['Reparar']
485.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
486.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
487.jpg|['Abolladura', 'Abolladura']|['Puerta trasera izquierda', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar']
488.jpg|['Abolladura']|['Maletero']|['Reparar']
489.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
49.jpg|['Rotura']|['Ventana trasera izquierda']|['Reemplazar']
490.jpg|['Deformación', 'Rotura', 'Abolladura', 'Abolladura']|['Maletero', 'Luz trasera izquierdo', 'Parachoques trasero', 'Guardabarros trasero izquierdo']|['Reparar', 'Reemplazar', 'Reparar', 'Reparar']
491.jpg|['Rotura']|['Luz trasera derecho']|['Reemplazar']
492.jpg|['Abolladura', 'Deformación']|['Puerta delantera derecha', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar']
493.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
494.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
495.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
496.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
497.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
498.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
499.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
5.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
50.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
500.jpg|['Rotura']|['Luz trasera izquierdo']|['Reparar']
501.jpg|['Abolladura', 'Rotura', 'Abolladura', 'Rayón', 'Abolladura']|['Guardabarros delantero derecho ', 'Luz indicadora delantera derecha', 'Faros derecho', 'Parachoques delantero', 'Capó ']|['Reparar', 'Reemplazar', 'Reemplazar', 'Reparar', 'Reparar']
502.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
503.jpg|['Rotura']|['Faros izquierdo']|['Reemplazar']
504.jpg|['Rotura']|['Faros derecho']|['Reemplazar']
505.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
506.jpg|['Desprendimiento', 'Rotura']|['Parachoques trasero', 'Luz trasera izquierdo']|['Reparar', 'Reemplazar']
507.jpg|['Rotura']|['Faros derecho']|['Reemplazar']
508.jpg|['Rotura', 'Abolladura', 'Abolladura', 'Abolladura']|['Faros izquierdo', 'Parachoques delantero', 'Guardabarros delantero izquierdo ', 'Capó ']|['Reemplazar', 'Reparar', 'Reparar', 'Reparar']
509.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
51.jpg|['Rotura']|['Rueda ']|['Reparar']
510.jpg|['Abolladura', 'Rotura']|['Capó ', 'Rejilla, parrilla']|['Reparar', 'Reemplazar']
511.jpg|['Rotura', 'Rotura']|['Ventanilla trasera derecha      ', 'Rueda ']|['Reemplazar', 'Reemplazar']
512.jpg|['Rotura']|['Rueda ']|['Reparar']
513.jpg|['Abolladura']|['Capó ']|['Reparar']
514.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
515.jpg|['Rotura', 'Fractura', 'Abolladura', 'Abolladura']|['Faros derecho', 'Parachoques delantero', 'Guardabarros delantero derecho ', 'Capó ']|['Reemplazar', 'Reparar', 'Reparar', 'Reparar']
516.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
517.jpg|['Rayón', 'Rayón', 'Rayón']|['Puerta trasera izquierda', 'Puerta delantera izquierda', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar']
518.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
519.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
52.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
520.jpg|['Rotura', 'Fractura']|['Luz trasera izquierdo', 'Guardabarros trasero izquierdo']|['Reemplazar', 'Reparar']
521.jpg|['Rotura']|['Rueda ']|['Reparar']
522.jpg|['Rayón', 'Desprendimiento', 'Rotura']|['Parachoques delantero', 'Parachoques delantero', 'Rueda ']|['Reparar', 'Reparar', 'Reparar']
523.jpg|['Rayón', 'Abolladura']|['Puerta delantera izquierda', 'Marco de las puertas']|['Reparar', 'Reparar']
524.jpg|['Rotura']|['Rueda ']|['Reparar']
525.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
526.jpg|['Rotura', 'Rayón', 'Rotura']|['Puerta trasera derecha', 'Marco de las puertas', 'Puerta delantera derecha']|['Reemplazar', 'Reparar', 'Reparar']
527.jpg|['Abolladura', 'Abolladura']|['Parachoques trasero', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar']
528.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Parachoques delantero', 'Guardabarros delantero izquierdo ', 'Faros izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
529.jpg|['Abolladura', 'Deformación', 'Abolladura']|['Puerta delantera izquierda', 'Marco de las puertas', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar', 'Reparar']
53.jpg|['Rotura', 'Rayón']|['Faros derecho', 'Parachoques delantero']|['Reemplazar', 'Reparar']
530.jpg|['Abolladura', 'Abolladura']|['Puerta trasera izquierda', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar']
531.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
532.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
533.jpg|['Rotura', 'Rotura', 'Abolladura', 'Abolladura']|['Faros izquierdo', 'Parachoques delantero', 'Guardabarros delantero izquierdo ', 'Capó ']|['Reemplazar', 'Reemplazar', 'Reparar', 'Reparar']
534.jpg|['Rayón', 'Rayón']|['Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
535.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
536.jpg|['Rotura', 'Rotura', 'Rotura']|['Guardabarros delantero derecho ', 'Faros derecho', 'Parachoques delantero']|['Reemplazar', 'Reemplazar', 'Reparar']
537.jpg|['Rotura', 'Rotura']|['Faros derecho', 'Parachoques delantero']|['Reemplazar', 'Reparar']
538.jpg|['Abolladura', 'Rotura', 'Abolladura']|['Parachoques delantero', 'Luz indicadora delantera derecha', 'Guardabarros delantero derecho ']|['Reparar', 'Reemplazar', 'Reparar']
539.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
54.jpg|['Rayón']|['Guardabarros delantero izquierdo ']|['Reparar']
540.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
541.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
542.jpg|['Rotura', 'Rotura']|['Luz indicadora delantera izquierda', 'Parachoques delantero']|['Reemplazar', 'Reparar']
543.jpg|['Rayón']|['Guardabarros delantero izquierdo ']|['Reparar']
544.jpg|['Abolladura']|['Maletero']|['Reparar']
545.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
546.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Rotura']|['Puerta delantera derecha', 'Puerta trasera derecha', 'Guardabarros trasero derecho', 'Rueda ']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar']
547.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
548.jpg|['Rotura']|['Rueda ']|['Reparar']
549.jpg|['Abolladura']|['Guardabarros delantero izquierdo ']|['Reparar']
55.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
550.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
551.jpg|['Desprendimiento']|['Parachoques delantero']|['Reparar']
552.jpg|['Rotura', 'Deformación']|['Parabrisas delantero', 'Capó ']|['Reemplazar', 'Reparar']
553.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
554.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
555.jpg|['Rotura', 'Abolladura', 'Deformación']|['Rueda ', 'Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reemplazar', 'Reparar', 'Reparar']
556.jpg|['Rayón', 'Rayón']|['Guardabarros trasero izquierdo', 'Puerta trasera izquierda']|['Reparar', 'Reparar']
557.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
558.jpg|['Rotura', 'Rayón', 'Rayón', 'Rayón']|['Rueda ', 'Guardabarros delantero izquierdo ', 'Parachoques delantero', 'Puerta delantera izquierda']|['Reparar', 'Reparar', 'Reparar', 'Reparar']
559.jpg|['Abolladura', 'Rayón']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reparar', 'Reparar']
56.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
560.jpg|['Abolladura']|['Guardabarros delantero izquierdo ']|['Reparar']
561.jpg|['Rotura', 'Deformación']|['Parabrisas delantero', 'Capó ']|['Reemplazar', 'Reemplazar']
562.jpg|['Rotura', 'Rayón', 'Rayón']|['Rueda ', 'Marco de las puertas', 'Puerta trasera derecha']|['Reparar', 'Reparar', 'Reparar']
563.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
564.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
565.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
566.jpg|['Rotura']|['Ventanilla trasera izquierda      ']|['Reemplazar']
567.jpg|['Rotura']|['Rueda ']|['Reparar']
568.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
569.jpg|['Rayón', 'Rayón']|['Parachoques trasero', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar']
